05/11/2020                                                                         Dynamic List Display                                                                                1

Part Number / ESN Code By Supplier

	Vendor Number	Vendor Name	Material No	Material Description	Mat Group	PO Date Range	Plant	PO Net Order Value	PO Net Quantity
	30018801	AUTOMATION COMPONENTS INC	PXP23LG	TRANSDUCR E/P 1400 SCIM IN/OUT	MEH	05/05/2020-05/07/2020	B100	         1,470.00	        20.000
	30018801	AUTOMATION COMPONENTS INC	PXP73G	TRANSDUCER E/P 41 SCIM BLEED	MEH	05/04/2020-05/04/2020	B100	           476.00	         8.000
	30018801	AUTOMATION COMPONENTS INC	UBF:KIA	GP 2HARNESS	KIA	05/01/2020-05/01/2020	B100	           215.25	         5.000
	30018801	AUTOMATION COMPONENTS INC	UBF:MBA	24VAC-ADJ VDC PWR REG	MBA	05/05/2020-05/05/2020	B100	            48.00	         2.000
	30018801	AUTOMATION COMPONENTS INC	UBF:MRF	A/TT1K(-20 TO 120F)-BO-4-POTTED TRANSMIT	MRF	05/07/2020-05/07/2020	B100	           520.48	         9.000
	30018801	AUTOMATION COMPONENTS INC	UBF:NSD	A/RH2-R-LCD-010-aa Humid Sensor	NSD	05/04/2020-05/07/2020	B100	           942.23	        36.000
	30018801	AUTOMATION COMPONENTS INC	UBF:NSN	CO-R-RB-D	NSN	05/06/2020-05/06/2020	B100	           209.00	         1.000
	30018801	AUTOMATION COMPONENTS INC	UBF:NSR	A/PS24-24V-S	NSR	05/01/2020-05/08/2020	B100	           386.32	        17.000
	30018801	AUTOMATION COMPONENTS INC	UBF:NSU	A/TTM1K(0-100)-A-24'-GD-STD	NSU	05/05/2020-05/05/2020	B100	            92.50	         1.000
	30018802	BATTERIES PLUS LLC	A7F30002610	BATTERY SLA 12V 55AH AGM TERM-CU FR	MCG	05/08/2020-05/08/2020	B100	           982.16	         8.000
	30018802	BATTERIES PLUS LLC	A7F30002615	BATTERY SLA 12V 80AH AGM VRLA TERM-CU FR	MCG	05/08/2020-05/08/2020	B100	         1,237.12	         8.000
	30018802	BATTERIES PLUS LLC	A7F30002617	BATTERY SLA 12V 100AH AGM VRLA TERM-CU F	MCG	05/08/2020-05/08/2020	B100	         2,310.00	        12.000
	30018802	BATTERIES PLUS LLC	A7F30002624	BATTERY SLA 12V 12AH AGM VRLA TERM-F2	MCG	05/01/2020-05/06/2020	B100	           301.20	        12.000
	30018802	BATTERIES PLUS LLC	A7F30002625	BATTERY SLA 12V 18AH AGM VRLA TERM-N&B	MCG	05/01/2020-05/01/2020	B100	            75.34	         2.000
	30018802	BATTERIES PLUS LLC	A7F30020351	3.6V 950MAH 1/2AA LITHIUM	MCB	05/06/2020-05/06/2020	B100	           474.00	       150.000
	30018802	BATTERIES PLUS LLC	A7F30065171	12V 35AH AGM VRLA Term-CU SLA Battery	MCG	05/07/2020-05/08/2020	B100	           276.48	         4.000
	30018802	BATTERIES PLUS LLC	A7F30069814	12V 7AH AGM .187  SLA BATTERY	MCG	05/08/2020-05/08/2020	B100	           126.50	        10.000
	30018802	BATTERIES PLUS LLC	A7F30069815	12V 7AH AGM .250 SLA BATTERY	MCG	05/04/2020-05/04/2020	B100	           379.50	        30.000
	30018993	THE KNOTTS COMPANY INC	A7F30101901	MOUNTING CARRIER, 221 SERIES (24-12 AWG)	KIA	05/11/2020-05/11/2020	B100	         1,502.50	        50.000
	30019197	THE WINSTED CORP	A7F30064453	S56036 CUSTOM TURRET PER QUOTE	QHQ	05/08/2020-05/08/2020	B100	         2,394.00	         8.000
	30019208	SCHWAB-VOLLHABER-LUBRATT INC	UBF:MRF	SVL Ebtron Airflw Measuring Stations	MRF	05/08/2020-05/08/2020	B100	        17,674.98	        12.000
	30019295	MASTER TECHNOLOGY GROUP INC	A7F30000072	Master Technology Group	QIB	05/03/2020-05/03/2020	B100	         1,840.00	     1,840.000
	30019442	DIGI INTERNATIONAL INC	SC1943-MP	Router, cellular 4G LTE -app device only	NRM	05/08/2020-05/08/2020	B100	        15,700.00	       100.000
	30019454	BELIMO AIRCONTROLS (USA) INC	A7F30026128	LRB24-3,BELIMO 24VAC ON/OFF, FLOATING CO	OMB	05/01/2020-05/01/2020	B100	         2,103.90	        30.000
	30019454	BELIMO AIRCONTROLS (USA) INC	A7F30048834	TAGGING, TAGGING MATERIAL	MRF	05/05/2020-05/07/2020	B100	            17.45	         5.000
	30019454	BELIMO AIRCONTROLS (USA) INC	A7F30049238	TAGGING CHARGE	OMH	05/01/2020-05/06/2020	B100	           621.22	       178.000
	30019454	BELIMO AIRCONTROLS (USA) INC	A7F30064156	NFBUP-S, ACT,ON/OFF, SPRING RET, 24-120V	OMB	05/01/2020-05/01/2020	B100	           187.69	         1.000
	30019454	BELIMO AIRCONTROLS (USA) INC	A7F30070061	NFB24-SR,SPRING-RETURN ACTUATOR10 NM,AC	OMH	05/01/2020-05/01/2020	B100	           367.24	         2.000
	30019454	BELIMO AIRCONTROLS (USA) INC	A7F30072888	FIRE SMOKE ACTUATOR 24V AC/DC 180IN LB	OMB	05/06/2020-05/06/2020	B100	        31,224.00	       100.000
	30019454	BELIMO AIRCONTROLS (USA) INC	A7F30075808	SPRING-RETURN ACTUATOR 20 NM, AC/DC 24 V	OMB	05/01/2020-05/01/2020	B100	           627.69	         3.000
	30019454	BELIMO AIRCONTROLS (USA) INC	A7F30081322	ACTUATOR, 24V ON/OFF, SPR. RTN.	OMB	05/07/2020-05/07/2020	B100	           803.16	         4.000
	30019454	BELIMO AIRCONTROLS (USA) INC	A7F30096779	Z2050QPT-F+CQKX24-SR	OMH	05/04/2020-05/04/2020	B100	           155.97	         1.000
	30019454	BELIMO AIRCONTROLS (USA) INC	A7F30101942	S1A, AUXILLARY SWITCH ADD ON ADJUSTABLE	KFL	05/01/2020-05/01/2020	B100	           302.60	        10.000
	30019454	BELIMO AIRCONTROLS (USA) INC	UBF:IBA	ZG-AFB118  MTG KIT, FOOT MOUNT INSTALL	IBA	05/06/2020-05/06/2020	B100	           890.40	        30.000
	30019454	BELIMO AIRCONTROLS (USA) INC	UBF:MRF	P2075SU-103+AKRX24-EP2	MRF	05/05/2020-05/07/2020	B100	         2,169.70	         4.000
	30019454	BELIMO AIRCONTROLS (USA) INC	UBF:OMB	TFRX24-SR	OMB	05/01/2020-05/01/2020	B100	         8,533.63	        55.000
	30019454	BELIMO AIRCONTROLS (USA) INC	UBF:OMH	Z2050Q-F+CQX24-3  QT: 20213762	OMH	05/01/2020-05/07/2020	B100	        86,606.12	       270.000
	30019454	BELIMO AIRCONTROLS (USA) INC	UBF:OMI	P6250SU-127+ARX24-EP2-MOD	OMI	05/01/2020-05/07/2020	B100	        52,831.86	        76.000
	30019454	BELIMO AIRCONTROLS (USA) INC	UBF:QEA	Tagging Charge	QEA	05/01/2020-05/01/2020	B100	           174.50	        50.000
	30019511	CIMETRICS INC	A7F30098513	B3070, CIMETRICS B/IP TO B/IP ROUTER	NRA	05/01/2020-05/08/2020	B100	         7,550.00	        10.000
	30019631	TECHNICAL AIR SYSTEMS INC	UBF:NSB	Model GTC116-P+ Quote Project UBS	NSB	05/04/2020-05/04/2020	B100	         2,450.00	         2.000
	30019842	BLUE CHIP TECHNOLOGY INC	A7F30045787	S300 STATIC PRESSURE PROBE	NSB	05/01/2020-05/01/2020	B100	         5,445.00	        33.000
	30020247	G R NOTO ELECTRICAL CONSTRUCTION	A7F30000072	Sub - G.R. Noto Electrical Construction	QIB	05/05/2020-05/05/2020	B100	        82,000.00	    82,000.000
	30020309	DEVICE CORP	A7F30057594	4/20MA, 0/20 PSI, I/P W/ TERM BLK WIRING	MEH	05/04/2020-05/04/2020	B100	        30,210.00	        57.000
	30020352	KAY BEE ELECTRIC COMPANY	A7F30000006	Kay-Bee Electric	QIK	05/08/2020-05/08/2020	B100	        38,620.00	    38,620.000
	30020447	K&K ELECTRIC INC	A7F30000072	Sub - K&K Electric, Inc.	QIB	05/04/2020-05/04/2020	B100	        84,925.00	    84,925.000
	30020464	ZENITEL USA INC	UBF:MPI	1602 DELUXWALL #2809016020	MPI	05/08/2020-05/08/2020	B100	         5,953.20	         8.000
	30020466	TRISTATE HVAC EQUIPMENT LLP	A7F30019783	EXPEDITE FEE/Quickship	QEA	05/08/2020-05/08/2020	B100	           312.00	         1.000
	30020466	TRISTATE HVAC EQUIPMENT LLP	A7F30087410	GTC116-P+ Transmitter (42x42)	KFL	05/08/2020-05/08/2020	B100	         2,939.00	         1.000
	30020541	PERMIT SERVICE INC	A7F30000004	Subcontracting - Specialty	QIA	05/08/2020-05/08/2020	B100	           730.50	       730.500
	30020667	ALL-POWER CONTRACTING CORP	A7F30000072	All Power subcontract	QIB	05/04/2020-05/07/2020	B100	        66,450.00	    66,450.000
	30020667	ALL-POWER CONTRACTING CORP	A7F38000001	PO 4507597810 CO 02	QIA	05/07/2020-05/07/2020	B100	         3,800.00	     3,800.000
	30020697	DEVON ELECTRIC INC	A7F30000072	Sub - Devon Electric, Inc.	QIB	05/05/2020-05/05/2020	B100	         1,550.00	     1,550.000
	30020700	RUSKIN COMPANY	A7F30000721	CD36 12W X 10H	JOV	05/05/2020-05/05/2020	B100	            47.69	         1.000
	30020700	RUSKIN COMPANY	A7F30000725	CD50 SZ=42x14 OPP.TAG=D-12-3-REPL2.	JOV	05/05/2020-05/08/2020	B100	         1,327.18	         7.000
	30020700	RUSKIN COMPANY	A7F30000740	30x18 CD60 Phase 2	JOV	05/01/2020-05/06/2020	B100	           411.06	         4.000
	30020700	RUSKIN COMPANY	A7F30019783	Ruskin AFMS  TDP05K EXPEDITE FEE BAU	QEA	05/05/2020-05/05/2020	B100	           441.75	         1.000
	30020700	RUSKIN COMPANY	A7F30028057	CD36 Class II Control Damper: 12" x 12"	JOV	05/07/2020-05/07/2020	B100	            47.65	         1.000
	30020700	RUSKIN COMPANY	A7F30065671	Ruskin AFMS TDP05K 26 x 72	NSJ	05/05/2020-05/05/2020	B100	         2,208.73	         1.000
	30020700	RUSKIN COMPANY	A7F30096720	TED50 24WX18H	JOV	05/05/2020-05/05/2020	B100	           145.86	         1.000
	30020774	CHARLES W CLAYTON	A7F30000072	Subcontracting -First Alarm Fire System	QIB	05/04/2020-05/04/2020	B100	         3,500.00	     3,500.000
	30021171	TRI-STATE VALVE AND INSTRUMENTS INC	A7F30073483	BFV 2W 8" 175PSI 24VAC 2 POS	OMI	05/11/2020-05/11/2020	B100	         3,024.00	         2.000
	30021171	TRI-STATE VALVE AND INSTRUMENTS INC	UBF:OMH	HPB212/41-466 12" BRAY BF VALVE	OMH	05/04/2020-05/04/2020	B100	         5,052.00	         2.000
	30021403	KENNETH D LATHRUM & ASSOCIATES PC	A7F30000002	Kenneth Lathrum & Associates 5/6/2020	QIN	05/08/2020-05/08/2020	B100	         2,300.00	     2,300.000
	30021643	CURTIS ENGINEERING SERVICE LLC	A7F30000002	Curtis Engineering Services LLC	QIN	05/07/2020-05/07/2020	B100	         1,541.22	     1,541.220
	30021948	KATHMAN ELECTRIC COMPANY INC	A7F30000072	Kathman CO2	QIB	05/06/2020-05/06/2020	B100	         1,526.00	     1,526.000
	30022235	DEVICES INC	UBF:MRF	305-01B-A-3-C-004.0-Z006   AAAQ9127	MRF	05/07/2020-05/07/2020	B100	           950.00	         3.000
	30022317	ALLIED ELECTRONICS INC	A7F30090571	TCP 10A CIRCUIT BREAKER	KIA	05/08/2020-05/08/2020	B100	            38.66	         2.000
	30022317	ALLIED ELECTRONICS INC	UBF:MRF	71888169  CAT12	MRF	05/05/2020-05/08/2020	B100	           403.62	       252.000
	30022317	ALLIED ELECTRONICS INC	UBF:NOA	71316343 (Label - EML (75X10	NOA	05/08/2020-05/08/2020	B100	            74.17	         1.000
	30022647	ASHCROFT INC	UBF:NSB	DP XMTR, +/-0.5", 0.5%, 4/20mA, w/sSpool	NSB	05/01/2020-05/08/2020	B100	        21,349.95	        60.000
	30022919	JOHN G MANSER ELECTRICAL	A7F30000072	JOHN G MANSER ELECTRIC co	QIB	05/07/2020-05/07/2020	B100	         1,820.00	     1,820.000
	30022941	BRAY INTERNATIONAL INC		70-24-0501SVH	HDZ	05/01/2020-05/01/2020	B100	         1,412.78	         1.000
	30022941	BRAY INTERNATIONAL INC	A7F30001828	BFV 2W 10" 175PSI 120VAC 2 POS HTR	OMI	05/04/2020-05/04/2020	B100	         1,238.97	         1.000
	30022941	BRAY INTERNATIONAL INC	A7F30001858	BFV 2W 12" 175PSI 120VAC 2 POS HTR	OMI	05/04/2020-05/04/2020	B100	         1,441.50	         1.000
	30022941	BRAY INTERNATIONAL INC	A7F30002268	BFV 2W 8" 175PSI NO 120VAC MOD HTR	OMI	05/04/2020-05/04/2020	B100	         1,205.90	         1.000
	30022941	BRAY INTERNATIONAL INC	A7F30002993	BFV 3WC 10" 175PSI 120VAC MOD HTR	OMI	05/05/2020-05/05/2020	B100	         2,196.87	         1.000
	30022941	BRAY INTERNATIONAL INC	A7F30005600	BFV 2W 6" 285PSI NC 120VAC MOD HTR	OMI	05/04/2020-05/04/2020	B100	        16,068.30	        10.000
	30022941	BRAY INTERNATIONAL INC	A7F30005649	BFV 2W 5" 285PSI NO 120VAC MOD HTR	OMI	05/08/2020-05/08/2020	B100	         3,989.70	         3.000
	30022941	BRAY INTERNATIONAL INC	A7F30019258	70-0201SVH, VLV ACTUATOR (per quote)	OMB	05/07/2020-05/07/2020	B100	         1,033.33	         1.000
	30022941	BRAY INTERNATIONAL INC	A7F30030148	2000 lb-in, 120V,N4,SV,HTR	OMB	05/05/2020-05/05/2020	B100	         4,133.32	         4.000
	30022941	BRAY INTERNATIONAL INC	A7F30077142	BFV 2W 6" 175PSI 120VAC 2 POS	OMI	05/08/2020-05/08/2020	B100	         4,745.09	         7.000
	30022941	BRAY INTERNATIONAL INC	A7F30077153	BFV 2W 6" 175PSI NO 120VAC MOD HTR	OMI	05/04/2020-05/04/2020	B100	           950.67	         1.000
	30022941	BRAY INTERNATIONAL INC	A7F30077238	BFV 2W 4" 285PSI 120VAC 2 POS	OMI	05/01/2020-05/08/2020	B100	         3,937.00	         5.000
	30022941	BRAY INTERNATIONAL INC	A7F30077364	BFV 2W 6" 50PSI 24VAC 2 POS HTR	OMI	05/04/2020-05/04/2020	B100	           736.77	         1.000
	30022941	BRAY INTERNATIONAL INC	UBF:MRF	70A012-22920536	MRF	05/01/2020-05/01/2020	B100	           280.49	         1.000
	30022941	BRAY INTERNATIONAL INC	UBF:OMH	NYL2-C030/GCA126.1U-D	OMH	05/07/2020-05/08/2020	B100	         6,430.58	         6.000
	30022941	BRAY INTERNATIONAL INC	UBF:OMI	70A012-22920536 120VAC Servo NXT Kit	OMI	05/04/2020-05/05/2020	B100	         5,179.12	         6.000
	30023108	METROPOLITAN CONTROLS INC	A7F30000072	METRO CO #4 Electrical Wiring	QIB	05/05/2020-05/05/2020	B100	         3,780.00	     3,780.000
	30023343	DIT INC	WD-1	POINT H20 DETECTOR	KFL	05/04/2020-05/04/2020	B100	            69.55	         1.000
	30023414	PELCO INC	A7F30100039	NETWORK VIDEO ENCODER, 16-CHANNEL	MTX	05/07/2020-05/07/2020	B100	         1,195.03	         1.000
	30023414	PELCO INC	IDM4012SS	WALL ARM MOUNT WITH FEED THRU FOR SPECTR	MTY	05/05/2020-05/05/2020	B100	         1,474.97	         8.000
	30023414	PELCO INC	UBF:MTT	IMEPM-E	MTT	05/01/2020-05/01/2020	B100	           502.00	         3.000
	30023414	PELCO INC	UBF:MTX	DSSRV2-040P	MTX	05/06/2020-05/06/2020	B100	         2,949.84	         1.000
	30023660	G J HOPKINS INC	A7F30000072	GJ Hopkins	QIB	05/05/2020-05/05/2020	B100	        14,900.00	    14,900.000
	30023899	TRIDIUM INC		588-529	HDZ	05/11/2020-05/11/2020	B100	           225.00	         1.000
	30024186	STURGEON ELECTRIC COMPANY INC	A7F30000072	Sturgeon Electric Co. - Base	QIB	05/08/2020-05/08/2020	B100	        89,640.00	    89,640.000
	30024584	ALEXANDER'S SIGNS & NAMEPLATES	4BC	Accessories 4-1/2" bead chain	IHA	05/06/2020-05/06/2020	B100	            20.00	        80.000
	30024584	ALEXANDER'S SIGNS & NAMEPLATES	A7F30099100	CUT PLATE 6-8 SQ.IN. 1X6" BLK W/HOLE	IHA	05/04/2020-05/04/2020	B100	            90.72	        24.000
	30024584	ALEXANDER'S SIGNS & NAMEPLATES	ST3C-PLATE	Stock 1 x 3" Plate	IHA	05/06/2020-05/06/2020	B100	            35.85	        15.000
	30024584	ALEXANDER'S SIGNS & NAMEPLATES	ST3D-PLATE	Stock 1" x 4" Plate	IHA	05/06/2020-05/06/2020	B100	           189.07	        73.000
	30024907	INSIGHT DIRECT USA INC	A7F30002387	7ZE42UT#ABA	NNA	05/01/2020-05/01/2020	B100	         2,830.20	         3.000
	30024907	INSIGHT DIRECT USA INC	A7F30012460	LIEBERT LT410 LEAK DETECTOR	KFL	05/01/2020-05/01/2020	B100	           203.70	         2.000
	30024907	INSIGHT DIRECT USA INC	A7F30026283	3RW67AA	NNA	05/01/2020-05/08/2020	B100	        55,577.63	        93.000
	30024907	INSIGHT DIRECT USA INC	A7F30099724	APPLE PENCIL 2ND GENERATION STYLUS	NNA	05/06/2020-05/06/2020	B100	           612.75	         5.000
	30024907	INSIGHT DIRECT USA INC	UBF:NNA	MXAX2LL/A	NNA	05/06/2020-05/06/2020	B100	         9,456.60	        15.000
	30024907	INSIGHT DIRECT USA INC	UBF:NRA	QFX-QSFP-DAC-1M  3.3ft cable	NRA	05/07/2020-05/07/2020	B100	           531.14	         2.000
	30024907	INSIGHT DIRECT USA INC	UBF:QZA	T5D-03190	QZA	05/07/2020-05/07/2020	B100	           219.18	         1.000
	30024945	SCANSOURCE INC	A7F30084618	Wall Mount	MTD	05/05/2020-05/05/2020	B100	           142.20	         4.000
	30024945	SCANSOURCE INC	A7F30085417	XPROTECT CORPORATE INTERNCON	MTW	05/05/2020-05/05/2020	B100	           219.95	         5.000
	30024945	SCANSOURCE INC	A7F30085419	2Y CARE PLUSCORPORATE INTERNCON	MTW	05/05/2020-05/05/2020	B100	            69.95	         5.000
	30024945	SCANSOURCE INC	A7F30088231	2Y CARE PREMCORPORATE INTERNCON	MTW	05/05/2020-05/05/2020	B100	            29.25	         5.000
	30024945	SCANSOURCE INC	A7F30093760	Cap Adapter	MTD	05/05/2020-05/05/2020	B100	            88.20	         4.000
	30024945	SCANSOURCE INC	A7F30095250	PENDANT WALL MOUNT	MTY	05/05/2020-05/05/2020	B100	            30.45	         1.000
	30024945	SCANSOURCE INC	A7F30095251	PENDANT PIPE MOUNT, 12" (31CM)	MTY	05/05/2020-05/05/2020	B100	            26.35	         1.000
	30024945	SCANSOURCE INC	A7F30100522	Dome Back box	MTD	05/05/2020-05/05/2020	B100	           153.00	         4.000
	30024945	SCANSOURCE INC	UBF:MTD	LSP-FPO1502502C82D05; FPO150/250-2C82D8E	MTD	05/05/2020-05/05/2020	B100	         2,961.63	         3.000
	30024945	SCANSOURCE INC	UBF:MTT	MIL-XPCOMIDL	MTT	05/05/2020-05/05/2020	B100	           222.55	         5.000
	30024945	SCANSOURCE INC	UBF:MTW	DXPCUSTOMCL, Custom Daily Care Plus Came	MTW	05/05/2020-05/05/2020	B100	           285.53	        17.000
	30025064	QUALITY LOCK & SAFE INC	A7F30000002	QLS Subcontract 05.08.20 MK	QIN	05/08/2020-05/08/2020	B100	        13,200.00	    13,200.000
	30025075	SUNBELT RENTALS INC	UBF:MRF	Delivery	MRF	05/08/2020-05/08/2020	B100	         4,180.00	        32.000
	30025183	PHONETICS INC	A7F30032257	FGD-0400, REMOTE MONITORING SYSTEM	MTG	05/04/2020-05/04/2020	B100	           282.20	         1.000
	30025183	PHONETICS INC	A7F30078190	FGD-0064,DUAL SETBACK THERMOSTAT	OND	05/04/2020-05/04/2020	B100	            58.65	         1.000
	30025183	PHONETICS INC	A7F30078191	XFR-0024,12VDC POWER SUPPY FOR THERMOSTA	MBA	05/04/2020-05/04/2020	B100	            12.75	         1.000
	30025269	BORIE-DAVIS INC	UBF:ONC	ACH550-VCR-08A8-4	ONC	05/07/2020-05/07/2020	B100	         1,535.00	         1.000
	30025826	AIPHONE CORP	A7F30018314	2 COND, 18AWG, NON-SHIELDED, 500 FT	FPD	05/04/2020-05/04/2020	B100	            75.65	         1.000
	30025826	AIPHONE CORP	A7F30095297	GT COLOR VIDEO TENANT STATION W/3.5" DIS	MPA	05/05/2020-05/05/2020	B100	           314.50	         2.000
	30025826	AIPHONE CORP	UBF:MPI	IX-DVF Aiphone Door Station	MPI	05/04/2020-05/04/2020	B100	         1,234.20	         2.000
	30025826	AIPHONE CORP	UBF:MTA	MASTER 7" HS BLACK	MTA	05/06/2020-05/06/2020	B100	         1,983.05	         3.000
	30025835	MONACO ENTERPRISES INC	A7F30009033	190-400-00 / BTX-F ANTENNA	MTB	05/01/2020-05/01/2020	B100	            85.91	         1.000
	30025835	MONACO ENTERPRISES INC	A7F30009039	199-011-00 WALL MNT BRKT	MTB	05/01/2020-05/01/2020	B100	            16.88	         1.000
	30025835	MONACO ENTERPRISES INC	A7F30012490	176-206-00 MONACO BT-XF FIRE ZONE CARD	MTG	05/01/2020-05/01/2020	B100	           981.15	         3.000
	30025835	MONACO ENTERPRISES INC	A7F30012492	176-212-00 MONACO BT-X ZONE MOTHER BOARD	MTG	05/01/2020-05/01/2020	B100	           654.10	         2.000
	30025835	MONACO ENTERPRISES INC	A7F30082930	ASSY, BT-XF:4-28 ZONE, FIRE, CUST OPTION	MTH	05/01/2020-05/01/2020	B100	         5,053.45	         1.000
	30025835	MONACO ENTERPRISES INC	UBF:JDC	643-557-00, CONNECTOR:COAX,BNC,PLUG,C	JDC	05/01/2020-05/01/2020	B100	           228.00	        15.000
	30025985	W. W. GAY MECHANICAL CONTRACTOR OF	A7F30000072	WWgay 9037.44 BASE	QIB	05/08/2020-05/08/2020	B100	         9,037.44	     9,037.440
	30026072	FLOW CONTROL INDUSTRIES INC	UBF:OMH	HDP-180-5-150  122.79 GPM, 3"	OMH	05/07/2020-05/07/2020	B100	        26,062.05	         8.000
	30026482	PRETROL INC	A7F30066070	130B1129, LCP MONT KIT BLIND CVR IP55/66	ONC	05/08/2020-05/08/2020	B100	           358.00	         2.000
	30026657	STAR ELECTRIC INC	A7F30000072	Star Electric Base PO	QIB	05/07/2020-05/07/2020	B100	       116,044.91	   116,044.910
	30026667	JAMES P SHELDON COMPANY INC	A7F30066035	GTC116-PC  Airflow Station	NSJ	05/01/2020-05/01/2020	B100	         2,400.00	         1.000
	30026667	JAMES P SHELDON COMPANY INC	A7F30087410	GTA108-F, Airflow station	KFL	05/01/2020-05/01/2020	B100	         4,920.00	         2.000
	30026672	ONICON INC	A7F30009261	INSTL2 WET-TAP STEEL INSTALL KIT	ODD	05/04/2020-05/04/2020	B100	           594.95	         5.000
	30026672	ONICON INC	A7F30009366	SYSTEM-10 BTU MEASUREMENT SYSTEM	MRO	05/07/2020-05/07/2020	B100	         2,420.68	         2.000
	30026672	ONICON INC	A7F30016503	F-3500-12-XX-1X11 (SEE QUOTE)	ODD	05/07/2020-05/07/2020	B100	         2,327.97	         1.000
	30026672	ONICON INC	A7F30016822	F-1200, Dual Turbine FM Freq Output	ODD	05/07/2020-05/07/2020	B100	         1,202.31	         1.000
	30026672	ONICON INC	A7F30024365	INSTL3, STANDARD FLOWMETER INSTAL KIT FO	ODD	05/07/2020-05/07/2020	B100	           119.72	         1.000
	30026672	ONICON INC	A7F30026204	 FT-3103-11112-101X	NSJ	05/05/2020-05/05/2020	B100	         3,190.83	         1.000
	30026672	ONICON INC	A7F30026205	FT-3103-21112-101X	NSJ	05/05/2020-05/05/2020	B100	         2,787.87	         1.000
	30026672	ONICON INC	A7F30026206	FT-3106-11112-101X	ODD	05/05/2020-05/05/2020	B100	         3,970.47	         1.000
	30026672	ONICON INC	A7F30026207	FT-3106-21112-101X	ODD	05/05/2020-05/05/2020	B100	        16,359.30	         5.000
	30026672	ONICON INC	A7F30051277	FT-3104-11112-101X	NSJ	05/05/2020-05/05/2020	B100	        13,344.40	         4.000
	30026672	ONICON INC	A7F30053553	F-3500, ONICON MAG FLOWMETER	ODD	05/04/2020-05/07/2020	B100	        17,303.92	         8.000
	30026672	ONICON INC	A7F30064106	ONICON F-4300 Ultrasonic Flowmeter	ODD	05/04/2020-05/08/2020	B100	         7,025.71	         5.000
	30026672	ONICON INC	A7F30070898	SYS-10-1x10-0101 (see quote)	MRO	05/07/2020-05/07/2020	B100	         2,420.68	         2.000
	30026672	ONICON INC	A7F30096192	ONICON INSTALL KIT	ODD	05/04/2020-05/08/2020	B100	           461.36	         8.000
	30026672	ONICON INC	A7F30099577	ONICON HOT TAP FLOW METER INSTALL KIT	MRO	05/05/2020-05/07/2020	B100	           713.94	         6.000
	30026672	ONICON INC	A7F30099945	INSERTION TYPE ELECTROMAGNIC FLOW METER	ODD	05/04/2020-05/07/2020	B100	        15,140.93	         7.000
	30026672	ONICON INC	A7F30099946	DRY TAP INSTALL KIT CU 2"	ODD	05/04/2020-05/08/2020	B100	           382.12	         3.000
	30026672	ONICON INC	A7F30099948	DRY TAP INSTALL KIT FOR TEMP SENSORS CS	ODD	05/04/2020-05/07/2020	B100	           356.97	         3.000
	30026672	ONICON INC	A7F30100200	SYS-20-1111-11XX	MRO	05/05/2020-05/05/2020	B100	        12,255.24	        12.000
	30026672	ONICON INC	A7F30100721	HOT TAP INSTALLATION KIT FOR TEMP. SENSO	ODD	05/07/2020-05/07/2020	B100	           655.54	         2.000
	30026672	ONICON INC	A7F30100973	F-4300-1x11-2xxx 2" to 24" (SEE QUOTE)	ODD	05/07/2020-05/07/2020	B100	        16,220.60	         5.000
	30026672	ONICON INC	F-1210	F-1210 DUAL TURBINE FLOW METER	ODD	05/07/2020-05/07/2020	B100	         2,365.20	         2.000
